UNITID,PREDDEG,CURROPER,TUITIONFEE_IN,EARN_2011,GRAD_DEBT_MDN,COMPL_RPY_3YR_RT,MD_INC_RPY_5YR_RT
175041,1,1,5198,26600,13350,0.62,0.701716738
175078,3,1,8074,29600,24200,0.62,0.862637363
175120,1,1,13932.234,11700,17105,0.62,0.697
175139,4,1,13932.234,26997,17105,0.62,0.697
175157,2,1,5323,28100,14250,0.62,0.697
175227,2,1,18817,39900,16733.5,0.62,0.793604651
175236,2,1,5390,28700,12000,0.62,0.871235722
175263,1,1,6064,28900,13500,0.62,0.795100223
175272,3,1,8730,34300,24000,0.963451168,0.945064378
175281,4,1,13932.234,58500,17105,0.62,0.697
175315,2,1,5360,30100,16000,0.62,0.785038693
175342,3,1,6108,24800,27940.5,0.62,0.424749164
175421,3,1,19970,31500,31250,0.62,0.778325123
175430,3,1,9470,25700,17105,0.62,0.697
175494,1,1,13932.234,15400,17105,0.62,0.697
175519,2,1,2240,16600,17105,0.62,0.697
175528,2,1,15980,17200,23166.5,0.62,0.512437811
175573,2,1,2350,21400,5580,0.62,0.557142857
175591,1,0,13932.234,15900,17105,0.62,0.697
175607,1,1,13932.234,12100,17105,0.62,0.697
175616,3,1,6562,27600,21300,0.62,0.708661417
175643,2,1,2170,22400,9000,0.62,0.626126126
175652,2,1,2600,20300,10015,0.62,0.495652174
175698,1,1,13932.234,26997,17105,0.62,0.697
175722,1,1,13932.234,15400,17105,0.62,0.697
175786,2,1,2260,20900,7650,0.62,0.521008403
175810,2,1,2288,22500,6369,0.62,0.586005831
175829,2,1,2220,22700,9000,0.62,0.594149909
175856,3,1,6348,22900,31000,0.62,0.521060842
175883,2,1,2722,21400,6373,0.62,0.609195402
175935,2,1,2410,20700,7276.5,0.62,0.540084388
175980,3,1,32520,32900,27000,0.904494382,0.697
176008,2,1,2450,16900,17105,0.62,0.697
176017,3,1,6760,33400,21500,0.62,0.810330229
176026,3,1,13932.234,33400,21500,0.62,0.810330229
176035,3,1,5640,28900,16473,0.62,0.778195489
176044,3,1,5916,19200,29038,0.62,0.447513812
176053,3,1,14868,31500,26250,0.62,0.851485149
176062,1,1,13932.234,26997,17105,0.62,0.697
176071,2,1,2712,21800,9000,0.62,0.69205298
176080,3,1,6772,31200,23250,0.895842451,0.870967742
176169,2,1,2301,22500,8000,0.62,0.718475073
176178,2,1,2250,22300,6650,0.62,0.644970414
176239,2,1,2630,22500,9750.5,0.62,0.670588235
176318,3,1,8900,16500,23974,0.62,0.697
176336,3,1,4790,26997,17105,0.62,0.697
176354,2,1,2400,18900,17105,0.62,0.697
176372,3,1,6744,29200,25000,0.62,0.770696843
176390,1,1,13932.234,16400,10500,0.467741935,0.697
176406,3,1,10227,21600,34500,0.62,0.449438202
176451,4,1,13932.234,26997,17105,0.62,0.697
176479,3,1,10800,30400,23978.5,0.62,0.761565836
176549,1,0,14057,20500,10813,0.685730464,0.61302682
176600,4,1,13932.234,26997,17105,0.62,0.697
176619,4,1,13932.234,30900,22975,0.62,0.888613861
176628,3,1,24950,34400,26500,0.62,0.697
176637,2,1,18048,30300,25833.5,0.561858455,0.540756526
176664,3,1,8090,22200,19950,0.62,0.815789474
176716,1,1,13932.234,17800,9500,0.62,0.697
176770,2,1,10376,37100,22082,0.62,0.697
176789,3,1,10816,28200,19105,0.62,0.697
176798,1,1,13932.234,31400,9500,0.62,0.697
176910,3,1,13800,21400,15000,0.62,0.697
176947,3,1,21320,29000,17285,0.62,0.841791045
176965,3,1,7265,29800,23450,0.62,0.849212303
176983,1,1,13932.234,25200,17105,0.62,0.697
176992,1,1,13932.234,26997,17105,0.62,0.697
177038,3,1,13932.234,26200,8625,0.62,0.697
177056,1,1,13932.234,23500,17105,0.62,0.697
177065,3,1,7115,32300,23470,0.62,0.77847739
177083,3,1,18436,26997,17105,0.62,0.697
177092,4,1,13932.234,26997,17105,0.62,0.697
177117,2,1,18800,22800,12000,0.842975207,0.697
177126,4,1,13932.234,26997,17105,0.62,0.697
177135,2,1,2160,21000,10000,0.62,0.703971119
177144,3,1,23300,28800,25500,0.62,0.753488372
177214,3,1,22295,26300,23500,0.62,0.752442997
177250,2,1,2136,22700,13812,0.62,0.721254355
177278,4,1,13932.234,26997,17105,0.62,0.697
177287,1,1,13932.234,14300,9833,0.284722222,0.697
177302,1,1,13848,18800,12610,0.62,0.473684211
177339,3,1,20040,27800,22975,0.62,0.888613861
177418,3,1,22684,33400,27750,0.62,0.758333333
177427,4,1,13932.234,26997,17105,0.62,0.697
177436,1,1,12490,26997,8750,0.62,0.697
177472,2,1,2664,22900,14250,0.62,0.684945165
177542,3,1,18770,27400,19875,0.62,0.697
177551,3,1,5220,20100,24712.5,0.62,0.289156627
177579,2,1,13850,26900,17346.5,0.858796296,0.697
177588,1,1,13932.234,12200,10616,0.62,0.697
177603,1,1,13932.234,16400,9715,0.642105263,0.697
177676,2,1,2280,24300,10650,0.62,0.6875
177685,1,1,13932.234,26997,10416,0.62,0.697
177719,3,1,13932.234,48500,20000,0.62,0.697
177746,3,1,33712,19800,27000,0.860824742,0.827586207
177816,3,1,17734,26997,17105,0.62,0.697
177834,4,1,13932.234,92200,17105,0.62,0.697
177870,1,1,4500,26997,17105,0.62,0.697
177931,1,1,13932.234,26997,9121.5,0.62,0.697
177940,3,1,6838,23100,26625,0.62,0.619256018
177968,3,1,15150,32200,27000,0.62,0.790849673
177977,2,1,5820,34900,10500,0.934782609,0.814126394
177986,3,1,13932.234,34600,7050,0.62,0.697
177995,2,1,2790,25100,8750,0.62,0.666350711
178004,1,0,9914,42900,20000,0.817073171,0.697
178059,3,1,25002,40600,24990,0.62,0.856540084
178077,1,1,13932.234,17600,9552,0.62,0.697
178110,1,1,10325,17700,11416.5,0.62,0.587155963
178183,1,1,13932.234,18600,9500,0.412307692,0.697
178208,1,1,6320,26997,16750,0.62,0.697
178217,2,1,3060,21600,9750,0.62,0.651452282
178226,3,1,15159,24800,31126,0.433149171,0.444915254
178244,3,1,21790,28200,22000,0.62,0.791530945
178262,1,1,13932.234,13800,9584,0.441666667,0.697
178305,1,1,16391,20900,9500,0.62,0.697
178314,1,1,13932.234,26997,17105,0.62,0.697
178341,3,1,5376,26900,21500,0.62,0.760784314
178350,2,0,14810,29300,30500,0.62,0.697
178369,3,1,18300,26300,26800,0.62,0.684210526
178387,3,1,6400,26200,23306,0.86189889,0.70412844
178396,3,1,9415,36000,22500,0.62,0.901534527
178402,3,1,9456,35400,21187,0.62,0.796315251
178411,3,1,9510,57600,25000,0.62,0.95025729
178420,3,1,9474,33600,22000,0.62,0.837676843
178448,2,1,2790,23100,10600,0.62,0.720116618
178466,1,1,13932.234,36500,5500,0.62,0.697
178484,1,1,13932.234,16500,9233,0.62,0.697
178518,4,1,13932.234,26997,17105,0.62,0.697
178527,1,1,13932.234,15400,7917,0.62,0.697
178606,1,0,13932.234,26997,17105,0.62,0.697
178615,3,1,7368,31800,21894,0.62,0.942196532
178624,3,1,6390,30200,24490,0.62,0.859275053
178679,3,1,11040,22700,19000,0.62,0.846153846
178697,3,1,18330,24200,17105,0.62,0.697
178721,3,1,10600,38400,21126,0.62,0.804936306
178767,2,1,17640,20900,32345,0.518072289,0.697
178828,1,1,13932.234,26997,17105,0.62,0.697
178891,1,1,14457,38100,13300,0.62,0.824742268
178989,3,1,13932.234,56900,15000,0.62,0.697
179043,3,1,31290,40400,20162.5,0.926605505,0.882352941
179052,1,1,13932.234,25900,9500,0.723577236,0.697
179070,1,1,12798,19000,28257.5,0.62,0.424342105
179159,3,1,36726,43400,25000,0.62,0.888571429
179195,1,1,13932.234,26997,17105,0.62,0.697
179201,2,0,13932.234,20800,19012,0.62,0.506602641
179229,1,1,13932.234,11600,17105,0.62,0.697
179238,1,1,13932.234,28700,9500,0.62,0.697
179256,3,1,8215,24300,24000,0.62,0.697
179265,4,1,26078,115100,17500,0.62,0.697
179308,2,1,2940,21700,9000,0.62,0.721973094
179317,4,1,13932.234,26997,17105,0.62,0.697
179326,3,1,20040,27300,21220,0.62,0.853603604
179344,2,1,4020,22600,9500,0.62,0.697
179399,1,0,13932.234,26997,17105,0.62,0.697
179450,3,1,13932.234,55500,23800,0.62,0.697
179511,1,1,13932.234,18800,9500,0.62,0.697
179539,2,1,2940,23200,11599.5,0.62,0.703463203
179548,3,1,27954,26200,26250,0.879032258,0.782945736
179557,3,1,6863,27800,22459,0.62,0.813741722
179566,3,1,6908,30000,22375,0.915662651,0.872865275
179645,2,1,3348,20000,10500,0.62,0.672985782
179715,2,1,2820,24600,12500,0.62,0.772972973
179724,1,0,13932.234,26997,17105,0.62,0.697
179742,0,0,13932.234,26997,17105,0.62,0.697
179812,4,1,13932.234,26997,17105,0.62,0.697
179867,3,1,44841,50200,20125,0.62,0.949152542
179894,3,1,23760,30200,25000,0.882931189,0.867781155
179919,2,1,19000,25000,12000,0.62,0.697
179946,3,1,21680,29700,27000,0.933333333,0.881188119
179955,3,1,31000,36400,26000,0.961937716,0.920502092
179964,3,1,20650,29200,22650.5,0.62,0.697
179991,1,1,13932.234,26997,17105,0.62,0.697
180054,2,1,2510,11600,17105,0.62,0.697
180063,1,1,13932.234,26997,9850,0.62,0.697
180081,2,1,3226,33900,19495.5,0.62,0.911764706
180090,1,1,13932.234,26997,12000,0.62,0.697
180106,3,1,27914,34600,27000,0.62,0.697
180151,2,1,3113,23100,10000,0.62,0.697
180160,2,1,2260,12700,17105,0.62,0.697
180179,3,1,5745,29700,19000,0.62,0.913425345
180197,2,1,3820,21500,12041,0.62,0.697
180203,2,1,2410,11200,17105,0.62,0.697
180212,2,1,2250,13800,17105,0.62,0.697
180249,2,1,3085,24500,17105,0.62,0.835680751
180258,3,1,20960,25800,25000,0.62,0.794117647
180276,2,1,3061,28500,20000,0.62,0.697
180328,2,1,2850,10300,17105,0.62,0.697
180373,2,1,3810,29100,12000,0.62,0.697
180391,1,1,13932.234,26997,14793,0.62,0.697
180416,3,1,6464,33900,19495.5,0.62,0.911764706
180461,3,1,6752,30500,24801,0.62,0.931276297
180489,3,1,6045,26000,24776.5,0.62,0.886058981
180522,3,1,5480,31200,18022.5,0.62,0.891213389
180595,3,1,23718,29800,26000,0.62,0.697
180647,2,1,4191,17000,11140,0.62,0.697
180692,3,1,4141,26700,25523.5,0.62,0.697
180771,1,1,13932.234,14800,12835,0.62,0.697
180814,3,1,6300,45000,18000,0.62,0.856382979
180832,3,1,12880,46200,27245,0.62,0.697
180878,3,1,12711,45900,26210,0.62,0.697
180902,1,1,2700,25000,9000,0.62,0.795216741
180948,3,1,5600,28600,20401,0.62,0.887671233
180957,1,1,13932.234,18100,14499,0.793774319,0.697
180984,3,1,24750,30500,25000,0.62,0.952380952
181002,3,1,34330,44100,23750,0.62,0.921171171
181020,3,1,26180,33600,22529,0.62,0.697
181093,3,1,18256,23400,19500,0.62,0.697
181127,3,1,25520,33000,27000,0.62,0.917050691
181145,2,1,13932.234,26997,17105,0.62,0.697
181190,1,1,13932.234,14000,17235,0.558232932,0.697
181215,3,1,6542,31800,21697,0.62,0.924180328
181242,2,1,15352,27800,30500,0.57002945,0.467553924
181297,3,1,13302,44800,25000,0.961538462,0.884297521
181303,2,1,2610,24300,8815,0.62,0.703900709
181312,2,1,2760,23500,8726,0.62,0.782287823
181330,3,1,27146,33200,24250,0.62,0.697
181376,3,1,11300,24600,27000,0.62,0.697
181394,3,1,6550,33600,21000,0.62,0.868385346
181400,2,1,15352,27800,30500,0.57002945,0.467553924
181419,2,1,4080,26997,17105,0.62,0.697
181428,3,1,13932.234,56300,16000,0.62,0.697
181446,3,1,27242,34100,27000,0.62,0.953703704
181464,3,1,8060,34400,22500,0.62,0.926644581
181491,2,1,2910,27400,11625.5,0.62,0.827529022
181534,3,1,6188,29700,21282,0.62,0.81884058
181604,3,1,26934,37700,25500,0.84,0.82967033
181640,2,1,2554,29600,13373,0.62,0.814382299
181738,3,1,20470,29700,27250,0.62,0.697
181756,1,0,12538,22700,20000,0.62,0.569230769
181765,2,1,4530,34400,22500,0.62,0.926644581
181783,3,1,5574,29100,21270,0.62,0.876237624
181792,1,1,13932.234,26997,17105,0.62,0.697
181817,2,1,2388,24500,8717.5,0.62,0.777777778
181853,3,1,15600,24900,27000,0.62,0.697
181880,1,1,13932.234,18100,9811.5,0.62,0.697
181941,2,1,13932.234,23300,14103.5,0.62,0.697
182005,2,1,2700,26500,12662,0.62,0.592400691
182111,3,1,17416,25500,21599,0.507826087,0.595174263
182148,1,1,15552,22800,11833,0.62,0.413173653
182209,1,1,13932.234,18400,9873,0.62,0.697
182281,3,1,6690,33800,19491,0.62,0.786754967
182290,3,1,6610,35200,18743.5,0.62,0.855022831
182306,2,1,2700,26400,12000,0.62,0.697
182397,1,1,13932.234,26997,9500,0.668874172,0.697
182430,2,0,6549,25200,9500,0.600739372,0.63840399
182458,3,1,28483,25200,22500,0.62,0.697
182500,2,1,2700,27800,10000,0.62,0.7
182564,2,1,2700,27400,13000,0.62,0.697
182634,3,1,37300,33800,27000,0.62,0.91011236
182652,1,1,13932.234,19000,9075,0.62,0.697
182661,3,1,15630,38100,27000,0.62,0.824324324
182670,3,1,46752,54400,11625,0.62,0.697
182704,1,1,13932.234,16800,11374,0.654255319,0.6375
182722,1,1,13932.234,16700,9833,0.572769953,0.697
182795,3,1,31000,29700,27000,0.62,0.809815951
182829,4,0,13932.234,69200,17105,0.62,0.697
182865,2,1,8016,26100,15875,0.62,0.647168059
182892,1,1,13932.234,18400,11900,0.62,0.697
182908,2,0,7800,26997,12000,0.62,0.697
182953,1,1,13932.234,17600,9833,0.62,0.697
182980,3,1,33000,28500,27000,0.62,0.719626168
182999,1,1,13932.234,18000,9833,0.62,0.697
183026,3,1,28884,34800,22500,0.62,0.840193705
183035,1,1,13932.234,20400,17105,0.62,0.697
183044,3,1,16496,37100,27000,0.971494385,0.947788698
183062,3,1,12776,31400,26000,0.62,0.904183536
183071,3,1,13762,37100,27000,0.971494385,0.947788698
183080,3,1,12610,29700,27000,0.947988224,0.888399413
183099,2,1,7360,30600,17500,0.62,0.799689441
183105,2,1,7664,29800,15837,0.62,0.826086957
183114,1,1,7175,37900,17985,0.62,0.697
183123,2,1,6962,33800,16814,0.62,0.763819095
183132,2,1,7168,30100,17105,0.62,0.697
183141,2,1,7232,29500,15100.5,0.62,0.794676806
183150,2,1,7008,33400,14000,0.62,0.697
183202,1,1,13932.234,26997,9833,0.62,0.697
183211,3,1,28055,38400,27000,0.62,0.874476987
183239,3,1,35204,41700,27000,0.62,0.697
183248,2,1,16558,45100,16000,0.62,0.697
183257,3,1,7065,30000,17665,0.62,0.833333333
183275,3,1,19800,26997,27000,0.62,0.697
183488,1,1,14659,29100,9500,0.62,0.697
183655,2,1,3955,22000,10500,0.62,0.641860465
183725,1,1,13932.234,25900,9628,0.64786795,0.697
183743,2,1,4147,26200,9500,0.62,0.704347826
183789,3,1,23100,30300,21086,0.753289474,0.664893617
183804,3,1,13932.234,13200,5500,0.62,0.697
183822,3,1,25880,30800,31000,0.62,0.673590504
183859,2,1,3437,24400,10500,0.62,0.685823755
183877,2,1,3765,26800,9750,0.62,0.74204947
183910,3,1,29000,33800,26499,0.62,0.756410256
183938,2,1,4140,24100,9500,0.62,0.635153129
183974,3,1,30540,35200,25000,0.62,0.839650146
183983,1,1,13932.234,26997,17105,0.62,0.697
184047,1,1,13567,27200,9363,0.663617886,0.696531792
184056,1,1,13932.234,21700,9504,0.455929487,0.493895671
184092,1,1,13932.234,21300,12340,0.508990318,0.697
184144,1,0,13932.234,12300,9083,0.62,0.701754386
184153,1,1,13932.234,26997,17105,0.62,0.697
184180,2,1,4185,28900,9500,0.62,0.785915493
184205,2,1,4200,22500,14442,0.62,0.529411765
184278,1,1,13932.234,38400,7307,0.62,0.697
184320,1,0,13932.234,17000,9500,0.115096571,0.697
184348,3,1,44068,31300,27000,0.949554896,0.841269841
184357,1,1,9150,26997,17105,0.62,0.697
184427,1,1,13932.234,40600,12473.5,0.584435402,0.633640553
184481,2,1,3384,23500,17105,0.62,0.697
184506,1,1,13932.234,20200,9083,0.62,0.701754386
184603,3,1,34882,34500,25000,0.62,0.837270341
184612,3,1,29990,38400,25000,0.62,0.833333333
184694,3,1,37348,34500,25000,0.62,0.837270341
184746,1,1,13932.234,26997,10134,0.62,0.697
184773,3,1,29606,32900,25537.5,0.62,0.697
184782,3,1,12380,37200,21146,0.62,0.872523686
184791,2,1,3995,25500,10500,0.62,0.643020595
184816,1,1,13932.234,17700,8275,0.697278912,0.697
184870,1,1,13932.234,20900,8534,0.472520107,0.486111111
184959,2,1,17181,36100,14458,0.62,0.755208333
184968,1,1,19694,72400,17900,0.62,0.697
184995,2,1,4578,20300,9000,0.62,0.737991266
185129,3,1,10653,31900,18000,0.62,0.780026991
185174,1,1,19580,26997,32500,0.62,0.697
185262,3,1,10918,34700,24000,0.62,0.829803922
185332,1,1,13932.234,20700,7917,0.40647482,0.564102564
185396,1,1,13932.234,27800,12473.5,0.584435402,0.633640553
185466,1,1,13932.234,21400,5500,0.62,0.759259259
185509,2,1,3408,26100,17105,0.704545455,0.648044693
185536,2,1,3350,26800,10350,0.62,0.729636049
185572,3,1,31018,36500,26749,0.62,0.886986301
185590,3,1,11318,35200,23875,0.62,0.886569241
185624,1,1,13932.234,72400,17105,0.62,0.697
185679,1,1,15819,60300,21000,0.930481283,0.880952381
185721,1,1,13932.234,25800,9500,0.62,0.654320988
185730,1,1,13932.234,12800,8275,0.697278912,0.697
185758,4,1,13932.234,26997,17105,0.62,0.697
185767,1,1,13932.234,14400,8268,0.744186047,0.697
185828,3,1,15218,49800,21182.5,0.62,0.902542373
185873,2,1,3384,25000,11000,0.62,0.684745763
185916,1,0,13932.234,19100,7885,0.62,0.697
185970,1,1,13932.234,16800,10208.5,0.760204082,0.72972973
186016,1,1,13932.234,18100,8290,0.899598394,0.697
186034,2,1,4166,22500,8500,0.62,0.829268293
186052,1,1,13932.234,24600,9500,0.526970954,0.697
186122,4,1,13932.234,26997,17105,0.62,0.697
186131,3,1,40170,48300,6810,0.62,0.697
186186,3,1,10700,13800,17105,0.62,0.697
186201,3,1,13388,38500,22193,0.62,0.925403226
186274,1,1,13932.234,14300,9500,0.62,0.697
186283,3,1,35270,35700,27000,0.94292416,0.889078498
186335,1,1,13932.234,21600,7667,0.683544304,0.697
186371,3,1,13348,40000,22250,0.62,0.906830601
186380,3,1,13499,40000,22250,0.62,0.906830601
186399,3,1,12998,40000,22250,0.62,0.906830601
186405,1,1,13932.234,26997,17105,0.62,0.697
186423,1,1,13932.234,26997,17105,0.62,0.697
186432,3,1,32284,32100,25000,0.62,0.751533742
186469,2,1,3984,25400,11500,0.62,0.697
186584,3,1,35820,42500,25000,0.62,0.901079137
186593,1,1,13932.234,26997,9500,0.531531532,0.697
186618,3,1,31095,31500,22500,0.898617512,0.697
186645,2,1,3742,28400,9000,0.62,0.764976959
186867,3,1,44490,63000,27000,0.62,0.697
186876,3,1,12322,32300,21500,0.62,0.869471413
186900,3,1,11000,26997,17105,0.62,0.697
187000,1,1,13932.234,49100,12000,0.706422018,0.697
187046,3,1,13932.234,45200,11289.5,0.62,0.697
187134,3,1,14730,44800,23196,0.62,0.957446809
187161,1,1,13932.234,25800,9500,0.491485888,0.590448625
187198,2,1,4998,26100,17105,0.62,0.707692308
187444,3,1,11918,32600,25382,0.62,0.83271028
187505,1,1,13932.234,16000,12433.5,0.579268293,0.697
187532,1,1,1364,23600,13000,0.62,0.684420772
187596,1,1,2590,13300,17105,0.62,0.697
187602,1,1,13932.234,12700,7500,0.62,0.697
187620,2,1,1560,24500,19500,0.62,0.782345828
187639,1,1,1176,20400,8875,0.62,0.697
187648,3,1,4558,23500,16166,0.62,0.716517857
187666,1,1,1605,23500,16166,0.62,0.716517857
187745,3,1,3560,14200,17105,0.62,0.697
187897,3,1,4000,26700,13624,0.62,0.745098039
187903,2,1,1248,24000,6813,0.62,0.676767677
187912,2,1,4336,29600,7763.5,0.62,0.697
187958,2,1,1704,27300,20500,0.62,0.836748634
187967,3,1,5714,35600,16083,0.62,0.697
187976,2,1,1665,27300,20500,0.62,0.836748634
187985,3,1,6846,27300,20500,0.62,0.836748634
187994,2,1,1920,24500,19500,0.62,0.782345828
188003,2,1,1060,24500,19500,0.62,0.782345828
188021,2,1,1782,24500,19500,0.62,0.782345828
188030,3,1,6220,24500,19500,0.62,0.782345828
188049,2,1,1561,27300,20500,0.62,0.836748634
188058,2,1,4060,20700,7750,0.62,0.697
188100,2,1,1338,24400,10500,0.62,0.694323144
188137,2,1,1329,26400,15875,0.62,0.697
188146,3,1,30136,28700,23461,0.62,0.796703297
188182,3,1,14280,28500,27500,0.62,0.697
188207,4,1,13932.234,26997,17105,0.62,0.697
188216,2,1,675,14300,17105,0.62,0.697
188225,1,1,1800,27300,20500,0.62,0.836748634
188261,1,1,1560,18100,17105,0.62,0.697
188304,3,1,4723,20900,17658,0.62,0.713375796
188340,2,1,20450,38500,22000,0.62,0.697
188429,3,1,30800,45000,25000,0.923538231,0.697
188438,2,1,4196,24200,13000,0.62,0.712589074
188465,2,1,11120,17400,8995,0.62,0.697
188517,2,1,16565,20900,24260.5,0.482359427,0.446808511
188526,3,1,28900,117400,25000,0.62,0.697
188535,4,1,13932.234,68200,17105,0.62,0.697
188580,4,1,13932.234,78600,17105,0.62,0.697
188641,3,1,25430,29600,27000,0.62,0.872222222
188650,1,1,13932.234,23500,9500,0.525767226,0.527522936
188669,1,1,10960,26997,9499.5,0.62,0.697
188678,2,1,30650,20300,13240,0.758928571,0.697
188687,2,1,14498,36800,13600,0.62,0.697
188696,1,1,13674,26997,17105,0.62,0.697
188854,1,1,31820,20100,16000,0.741666667,0.702380952
188890,1,1,13932.234,23500,9500,0.475951904,0.486666667
188915,1,1,13932.234,26997,19500,0.62,0.697
188942,1,1,7000,26997,17105,0.62,0.697
188988,1,0,13932.234,18000,6331,0.623880597,0.697
189015,4,1,13932.234,26997,17105,0.62,0.697
189088,3,1,46370,24300,24000,0.959537572,0.697
189097,3,1,44790,41100,17493,0.62,0.697
189219,1,1,13932.234,26000,6333,0.62,0.697
189228,3,1,23100,31300,29687.5,0.62,0.61281337
189264,3,1,7500,26997,17105,0.62,0.697
189273,3,1,7500,26997,17105,0.62,0.697
189282,2,1,21360,79700,15250,0.62,0.697
189404,1,1,13932.234,14900,7725,0.616161616,0.697
189413,2,1,11025,24200,7900,0.681318681,0.697
189422,2,1,11330,20300,9676,0.62,0.697
189459,2,1,16665,27700,29001,0.62,0.604075691
189468,1,1,13932.234,14800,8075,0.599531616,0.697
189477,1,1,13932.234,26997,2960,0.674157303,0.697
189501,4,1,13932.234,79500,17105,0.62,0.697
189547,2,1,4541,22700,11477,0.62,0.73110285
189556,2,1,16565,20900,24260.5,0.482359427,0.446808511
189565,2,1,16565,20900,24260.5,0.482359427,0.446808511
189574,2,1,16565,20900,24260.5,0.482359427,0.446808511
189583,2,1,16565,20900,24260.5,0.482359427,0.446808511
189592,2,1,16565,20900,24260.5,0.482359427,0.446808511
189653,2,1,14120,23000,17105,0.62,0.697
189705,3,1,33332,33100,25000,0.930501931,0.880626223
189714,1,1,13932.234,16900,6333,0.62,0.697
189811,2,1,20498,75700,20000,0.62,0.697
189839,2,1,4482,22500,12097,0.62,0.675485009
189848,3,1,29410,27800,25740,0.923076923,0.697
189857,3,1,6700,16000,17105,0.62,0.697
189954,1,1,13932.234,26997,16500,0.62,0.697
189981,4,1,13932.234,26997,17105,0.62,0.697
190008,1,1,14540,26997,16000,0.62,0.697
190044,3,1,40540,56700,27000,0.62,0.96593674
190053,2,1,4566,23700,12000,0.62,0.716332378
190071,2,1,13932.234,76400,20000,0.892307692,0.810126582
190080,4,1,13932.234,26997,17105,0.62,0.697
190099,3,1,46380,39800,15625,0.62,0.697
190114,3,1,17530,30900,34375,0.62,0.49689441
190150,3,1,49138,62900,19435,0.950413223,0.944134078
190169,2,1,4290,25800,10000,0.62,0.741463415
190239,1,1,13932.234,14400,8275,0.697278912,0.697
190248,3,1,28095,30700,25000,0.62,0.756756757
190293,1,1,13932.234,15900,9500,0.62,0.697
190309,1,1,13932.234,13500,9500,0.63902439,0.697
190318,1,1,13932.234,17000,7184,0.67961165,0.697
190372,3,1,41400,34600,17570,0.62,0.697
